Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID,Kernel_ID,CPC_CPC_STAT_STALL,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQC_DCACHE_HITS,SQC_TC_STALL,SQ_BUSY_CYCLES,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VMEM,SQ_INSTS_VSKIPPED,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,TA_FLAT_READ_WAVEFRONTS_sum,TA_TOTAL_WAVEFRONTS_sum,TCC_CC_REQ_sum,TCC_EA0_RDREQ_DRAM_sum,TCC_EA0_RDREQ_sum,TCC_NC_REQ_sum,TCP_TCC_CC_WRITE_REQ_sum,TCP_TCC_NC_ATOMIC_REQ_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum
183,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735692701739,12735692726595,184,196,137551.0,497317.0,0.0,0.0,1542774.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
184,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735693106938,12735693150156,185,125,82734.0,239497.0,60723.0,0.0,2560993.0,0.0,262144.0,0.0,11851584.0,11851584.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
185,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735693528294,12735693553231,186,196,142927.0,502522.0,0.0,0.0,1531423.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
186,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735693935058,12735693977514,187,125,78339.0,230148.0,60742.0,0.0,2538917.0,0.0,262144.0,0.0,11221104.0,11221104.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
187,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735694367639,12735694392496,188,196,140536.0,509515.0,0.0,0.0,1552972.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
188,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735694783503,12735694825799,189,125,77736.0,225888.0,60815.0,0.0,2532903.0,0.0,262144.0,0.0,8143370.0,8143370.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
189,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735695208548,12735695233244,190,196,136342.0,493452.0,0.0,0.0,1537322.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
190,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735695629343,12735695671879,191,125,76201.0,218557.0,60730.0,0.0,2550914.0,0.0,262144.0,0.0,11373854.0,11373854.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
191,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735696061563,12735696086420,192,196,142229.0,498002.0,0.0,0.0,1533244.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
192,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735696469209,12735696512066,193,125,78327.0,221217.0,60724.0,0.0,2557419.0,0.0,262144.0,0.0,11755132.0,11755132.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
193,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735696900948,12735696925765,194,196,136641.0,495160.0,0.0,0.0,1538577.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
194,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735697312282,12735697355700,195,125,82011.0,236845.0,60738.0,0.0,2546419.0,0.0,262144.0,0.0,11148466.0,11148466.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
195,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735697749915,12735697774491,196,196,148611.0,506149.0,0.0,0.0,1524017.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
196,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735698166661,12735698209358,197,125,79425.0,229841.0,60806.0,0.0,2540105.0,0.0,262144.0,0.0,8963716.0,8963716.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
197,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735698587496,12735698611951,198,196,145801.0,497484.0,0.0,0.0,1508751.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
198,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735698994219,12735699037036,199,125,75883.0,236236.0,60745.0,0.0,2542317.0,0.0,262144.0,0.0,11489228.0,11489228.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
199,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735699430890,12735699455586,200,196,138877.0,483890.0,0.0,0.0,1538793.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
200,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735699838695,12735699881392,201,125,75418.0,230730.0,60806.0,0.0,2544011.0,0.0,262144.0,0.0,9055998.0,9055998.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
201,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735700258568,12735700283505,202,196,143592.0,498229.0,0.0,0.0,1543272.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
202,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735700676436,12735700719294,203,125,82327.0,231496.0,60768.0,0.0,2539634.0,0.0,262144.0,0.0,9948562.0,9948562.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
203,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735701119843,12735701144579,204,196,145195.0,497187.0,0.0,0.0,1540351.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
204,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735701539435,12735701581931,205,125,79200.0,235132.0,60809.0,0.0,2529900.0,0.0,262144.0,0.0,8865632.0,8865632.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
205,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735701961032,12735701985728,206,196,142879.0,494533.0,0.0,0.0,1527268.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
206,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735702369078,12735702411775,207,125,82043.0,232934.0,60782.0,0.0,2553136.0,0.0,262144.0,0.0,9146842.0,9146842.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
207,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735702800016,12735702825032,208,196,139386.0,496390.0,0.0,0.0,1552297.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
208,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735703220931,12735703263788,209,125,81764.0,235844.0,60745.0,0.0,2551555.0,0.0,262144.0,0.0,10720298.0,10720298.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
209,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735703655918,12735703680895,210,196,145244.0,479349.0,0.0,0.0,1550423.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
210,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735704075270,12735704118087,211,125,77848.0,232448.0,60750.0,0.0,2538913.0,0.0,262144.0,0.0,10503190.0,10503190.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
211,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735704515830,12735704540726,212,196,145005.0,498610.0,0.0,0.0,1530288.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
212,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735704934580,12735704977477,213,125,77926.0,237617.0,60735.0,0.0,2554176.0,0.0,262144.0,0.0,11486552.0,11486552.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
213,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735705381995,12735705406771,214,196,143501.0,499382.0,0.0,0.0,1530887.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
214,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735705807521,12735705850218,215,125,81216.0,227399.0,60748.0,0.0,2547922.0,0.0,262144.0,0.0,10738746.0,10738746.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
215,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735706240504,12735706265721,216,196,137630.0,502239.0,0.0,0.0,1544180.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
216,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735706651035,12735706693732,217,125,82013.0,233987.0,60744.0,0.0,2546397.0,0.0,262144.0,0.0,10787180.0,10787180.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
217,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735707097007,12735707121864,218,196,140649.0,497749.0,0.0,0.0,1542345.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
218,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735707489217,12735707532195,219,125,82011.0,240309.0,60748.0,0.0,2555751.0,0.0,262144.0,0.0,10395554.0,10395554.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
219,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735707929657,12735707954112,220,196,141615.0,486353.0,0.0,0.0,1521587.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
220,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735708356666,12735708399162,221,125,72493.0,245233.0,60776.0,0.0,2542397.0,0.0,262144.0,0.0,8348752.0,8348752.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
221,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735708800152,12735708824969,222,196,142064.0,492641.0,0.0,0.0,1544590.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
222,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735709228043,12735709270540,223,125,75268.0,211120.0,60741.0,0.0,2551022.0,0.0,262144.0,0.0,10885456.0,10885456.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
223,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735709660144,12735709684600,224,196,145623.0,498812.0,0.0,0.0,1520458.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
224,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735710066426,12735710109243,225,125,77703.0,231498.0,60752.0,0.0,2540961.0,0.0,262144.0,0.0,10599634.0,10599634.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
225,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735710499729,12735710524466,226,196,144445.0,494630.0,0.0,0.0,1528406.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
226,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735710915192,12735710957729,227,125,81317.0,227029.0,60756.0,0.0,2547118.0,0.0,262144.0,0.0,10374600.0,10374600.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
227,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735711368301,12735711393077,228,196,151265.0,516499.0,0.0,0.0,1528855.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
228,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735711789537,12735711832073,229,125,75313.0,230491.0,60768.0,0.0,2537927.0,0.0,262144.0,0.0,8196956.0,8196956.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
229,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735712197382,12735712221717,230,196,142334.0,486944.0,0.0,0.0,1515087.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
230,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735712624832,12735712667649,231,125,85507.0,241582.0,60681.0,0.0,2559169.0,0.0,262144.0,0.0,14936958.0,14936958.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
231,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735713064590,12735713089126,232,196,134575.0,483315.0,0.0,0.0,1532843.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
232,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735713493203,12735713536100,233,125,78550.0,228291.0,60788.0,0.0,2555980.0,0.0,262144.0,0.0,8793354.0,8793354.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
233,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735713943946,12735713968802,234,196,145361.0,501460.0,0.0,0.0,1546105.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
234,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735714369792,12735714412289,235,125,88825.0,274042.0,60793.0,0.0,2541701.0,0.0,262144.0,0.0,8340240.0,8340240.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
235,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735714813279,12735714837894,236,196,143857.0,486239.0,0.0,0.0,1534533.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
236,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735715236599,12735715279737,237,125,81663.0,233599.0,60776.0,0.0,2559463.0,0.0,262144.0,0.0,8957660.0,8957660.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
237,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735715673631,12735715698929,238,196,137147.0,502246.0,0.0,0.0,1552726.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
238,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735716084524,12735716127461,239,125,78589.0,233949.0,60785.0,0.0,2554544.0,0.0,262144.0,0.0,8335882.0,8335882.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
239,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735716534064,12735716558960,240,196,142813.0,499714.0,0.0,0.0,1551722.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
240,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735716954297,12735716996754,241,125,83352.0,233454.0,60752.0,0.0,2545805.0,0.0,262144.0,0.0,10833276.0,10833276.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
241,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735717397784,12735717422640,242,196,142547.0,496305.0,0.0,0.0,1540040.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
242,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735717813327,12735717855904,243,125,76105.0,218980.0,60710.0,0.0,2550922.0,0.0,262144.0,0.0,11969348.0,11969348.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
243,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735718249196,12735718273732,244,196,142492.0,492664.0,0.0,0.0,1534805.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
244,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735718660169,12735718702946,245,125,75901.0,232430.0,60744.0,0.0,2554724.0,0.0,262144.0,0.0,10942406.0,10942406.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
245,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735719098924,12735719123861,246,196,146248.0,499315.0,0.0,0.0,1540093.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
246,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735719527537,12735719570154,247,125,81620.0,242512.0,60748.0,0.0,2548878.0,0.0,262144.0,0.0,10141840.0,10141840.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
247,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735719951339,12735719976155,248,196,142438.0,486702.0,0.0,0.0,1535028.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
248,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735720354815,12735720397592,249,125,71723.0,233793.0,60727.0,0.0,2556452.0,0.0,262144.0,0.0,11408600.0,11408600.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
249,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735720795735,12735720820471,250,196,139074.0,475118.0,0.0,0.0,1529868.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
250,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735721213724,12735721256381,251,125,79962.0,235837.0,60741.0,0.0,2544635.0,0.0,262144.0,0.0,10796856.0,10796856.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
251,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735721646546,12735721671362,252,196,144890.0,500217.0,0.0,0.0,1538197.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
252,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735722053911,12735722096407,253,125,81248.0,234510.0,60787.0,0.0,2534531.0,0.0,262144.0,0.0,8588184.0,8588184.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
253,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735722480358,12735722505375,254,196,145232.0,496210.0,0.0,0.0,1544801.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
254,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735722903920,12735722946456,255,125,71251.0,223581.0,60744.0,0.0,2549150.0,0.0,262144.0,0.0,10993302.0,10993302.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
255,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735723331370,12735723356306,256,196,142386.0,491138.0,0.0,0.0,1525732.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
